timestamp,username,course,week,mode,motivation_state,persistence_level,affective_score,performance_score,session_completion_rate,consecutive_correct,consecutive_incorrect,time_on_task,help_seeking_frequency,cognitive_load,zpd_score,motivation_score,fatigue_level
2025-08-08T19:18:06.923727,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.001469011896378697,0.5,0.0,0,3,2.7472184833333335,0.0,3.4327272727272726,0.5,0.0,0.02
2025-08-08T19:18:09.519381,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0012237927881368804,0.5,0.0,0,3,2.7996725833333334,0.0,3.4327272727272726,0.5,0.0,0.02
2025-08-08T19:18:28.117053,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0009803876445314383,0.5,0.0,0,4,3.1096616166666666,0.0,3.4509090909090907,0.5,0.0,0.02
2025-08-08T19:36:03.796481,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0007508197740442894,0.5,0.0,0,0,0.0007702000000000001,0.0,3.28,0.5,0.0,0.02
2025-08-08T19:36:54.828098,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.016264613622454287,0.5,0.0,0,0,0.84768785,0.0,4.279999999999999,0.5,0.0,0.02
2025-08-08T19:37:30.507020,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0016550900580436475,0.5,0.0,0,0,0.0004772166666666666,0.0,3.28,0.5,0.0,0.02
2025-08-08T19:38:38.408347,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0016699763109768433,0.5,0.0,0,0,1.1320118833333335,0.0,3.378181818181818,0.5,0.0,0.02
2025-08-08T19:39:07.500348,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0017056709928040406,0.5,0.0,0,1,1.6170701833333332,0.0,3.396363636363636,0.5,0.0,0.02
2025-08-09T13:03:36.632217,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0017636936606658486,0.5,0.0,0,0,0.0007943166666666666,0.0,3.28,0.5,0.0,0.02
2025-08-09T13:05:57.415244,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.008844723571595582,0.5,0.0,0,0,2.343656866666667,0.0,4.279999999999999,0.5,0.0,0.02
2025-08-09T13:07:18.868666,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.20875113236752688,0.5,0.0,0,0,3.7012121166666665,0.0,4.279999999999999,0.5,0.0,0.02
2025-08-09T13:08:36.311917,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.017818815752285538,0.5,0.0,0,0,0.0004956833333333333,0.0,3.28,0.5,0.0,0.02
2025-08-09T13:08:57.161228,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.10088927709240976,0.5,0.0,0,0,0.34802585,0.0,3.378181818181818,0.5,0.0,0.02
2025-08-09T13:09:33.530993,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.010903127060773126,0.5,0.0,0,1,0.9541787333333333,0.0,3.396363636363636,0.5,0.0,0.02
2025-08-09T13:10:48.007958,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.011634281732781707,0.5,0.0,0,2,2.19545435,0.0,3.414545454545454,0.5,0.0,0.02
2025-08-09T13:11:44.662634,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.011857446385676599,0.5,0.0,0,3,3.1397172666666666,0.0,3.4327272727272726,0.5,0.0,0.02
2025-08-09T13:38:54.678092,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.0038940484928714236,0.5,0.0,0,0,0.0008015,0.0,3.28,0.5,0.0,0.02
2025-08-09T13:39:23.378218,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.005631077632483981,0.5,0.0,0,0,0.4791626666666666,0.0,3.378181818181818,0.5,0.0,0.02
2025-08-09T13:43:30.851848,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0019895783243100824,0.5,0.0,0,0,0.00046929999999999997,0.0,3.28,0.5,0.0,0.02
2025-08-09T13:43:54.039474,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0012764944253930387,0.5,0.0,0,0,0.38688038333333336,0.0,3.378181818181818,0.5,0.0,0.02
2025-08-09T13:44:15.984804,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.00044787144080194526,0.5,0.0,0,1,0.7527068,0.0,3.396363636363636,0.5,0.0,0.02
2025-08-09T13:44:38.482073,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.0004648945547880271,0.5,0.0,1,0,1.1276710166666668,0.0,3.414545454545454,0.5,0.0,0.02
2025-08-09T13:45:19.893019,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.00019056223974135537,0.5,0.0,2,0,1.81785905,0.0,3.4327272727272726,0.5,0.0,0.02
2025-08-09T13:49:08.050856,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0002446789916780547,0.5,0.0,0,1,5.620450783333334,0.0,3.4509090909090907,0.5,0.0,0.02
2025-08-09T13:49:42.521017,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.00010508704506749251,0.5,0.0,0,2,6.194987633333333,0.0,3.469090909090909,0.5,0.0,0.02
2025-08-09T13:50:12.530952,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,1.13744546414488e-05,0.5,0.0,0,0,0.00046479999999999997,0.0,3.28,0.5,0.0,0.02
2025-08-09T13:50:32.635103,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-2.3545304251390912e-05,0.5,0.0,0,0,0.33145030000000003,0.0,3.28,0.5,0.0,0.02
2025-08-09T14:08:55.679296,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,1.1762635791539979e-05,0.5,0.0,0,0,0.0004700666666666667,0.0,3.28,0.5,0.0,0.02
2025-08-09T14:11:42.413974,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,2.7948625834171606e-05,0.5,0.0,0,0,0.00074785,0.0,3.28,0.5,0.0,0.02
2025-08-09T14:13:20.825135,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,1.061019656666096e-05,0.5,0.0,0,0,1.6409449333333332,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-09T14:13:46.976106,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.21000305204868658,0.5,0.0,1,0,2.0768192500000002,0.0,3.096363636363636,0.5,0.0,0.02
2025-08-09T14:14:40.100888,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.016802386256210205,0.5,0.0,2,0,2.96220515,0.0,3.414545454545454,0.5,0.0,0.02
2025-08-09T14:15:18.012066,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.01814846078104713,0.5,0.0,0,1,3.5940341499999997,0.0,3.2327272727272724,0.5,0.0,0.02
2025-08-09T14:17:03.875115,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.013103670136941085,0.5,0.0,1,0,5.3584687833333335,0.0,3.650909090909091,0.5,0.0,0.02
2025-08-09T14:17:27.924181,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.020645454353556133,0.5,0.0,2,0,5.7592845666666665,0.0,3.269090909090909,0.5,0.0,0.02
2025-08-09T14:17:55.368682,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.23229624188611528,0.5,0.0,3,0,6.216693966666667,0.0,3.187272727272727,0.5,0.0,0.02
2025-08-09T14:17:55.669682,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.23407969707310958,0.5,0.0,3,0,6.221716833333333,0.0,3.187272727272727,0.5,0.0,0.02
2025-08-09T14:18:31.797816,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.04146188193846154,0.5,0.0,0,1,6.823843633333333,0.0,3.5054545454545454,0.5,0.0,0.02
2025-08-09T14:18:52.556403,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.043326955631054695,0.5,0.0,1,0,7.169822783333333,0.0,3.3236363636363633,0.5,0.0,0.02
2025-08-09T14:20:15.140412,Teri2,CMP511,1,AppMode.QUIZ,maintained_high,PersistenceLevel.ENHANCED_PERSISTENCE,0.04054958037534569,0.5,0.0,2,0,8.546201633333334,0.0,3.7418181818181817,0.5,0.0,0.02
2025-08-09T14:26:56.667748,Teri2,CMP511,1,AppMode.QUIZ,maintained_high,PersistenceLevel.ENHANCED_PERSISTENCE,-0.09112438990921151,0.5,0.0,3,0,15.238328300000001,0.0,3.36,0.5,0.0,0.02
2025-08-09T14:54:34.965471,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.0214634980087008,0.5,0.0,0,0,0.0007483,0.0,3.28,0.5,0.0,0.02
2025-08-09T14:54:55.015717,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.004454202083548096,0.5,0.0,0,0,0.33495341666666667,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-09T14:56:37.902870,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.21149358769515503,0.5,0.0,0,1,2.0497397166666667,0.0,3.096363636363636,0.5,0.0,0.02
2025-08-09T14:57:31.488329,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.014946918260283049,0.5,0.0,1,0,2.942831216666667,0.0,3.414545454545454,0.5,0.0,0.02
2025-08-09T14:58:08.648831,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.012898705291078037,0.5,0.0,2,0,3.5621611333333334,0.0,3.2327272727272724,0.5,0.0,0.02
2025-08-09T14:59:35.794645,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.053220552907101204,0.5,0.0,3,0,5.0146068,0.0,3.650909090909091,0.5,0.0,0.02
2025-08-09T15:00:15.370338,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.08376111729897323,0.5,0.0,0,1,5.674178683333333,0.0,3.269090909090909,0.5,0.0,0.02
2025-08-09T15:00:32.090068,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.2098943294837928,0.5,0.0,1,0,5.95286105,0.0,3.187272727272727,0.5,0.0,0.02
2025-08-09T15:01:00.876259,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.0036053628581085833,0.5,0.0,2,0,6.432625633333333,0.0,3.5054545454545454,0.5,0.0,0.02
2025-08-09T15:01:19.915757,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.07432031457834914,0.5,0.0,3,0,6.7499566333333325,0.0,3.3236363636363633,0.5,0.0,0.02
2025-08-09T15:01:41.486451,Teri2,CMP511,1,AppMode.QUIZ,maintained_high,PersistenceLevel.ENHANCED_PERSISTENCE,-0.012067066937134089,0.5,0.0,4,0,7.109464166666667,0.0,3.7418181818181817,0.5,0.0,0.02
2025-08-09T16:59:29.164142,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.01729007652467291,0.5,0.0,0,0,0.0007524833333333333,0.0,3.28,0.5,0.0,0.02
2025-08-09T16:59:44.986133,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.025374172030564607,0.5,0.0,0,0,0.26446735,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-09T17:00:05.770232,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.2506125594343064,0.5,0.0,1,0,0.61087975,0.0,3.096363636363636,0.5,0.0,0.02
2025-08-09T17:00:32.615082,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.030373135160402173,0.5,0.0,2,0,1.05828005,0.0,3.414545454545454,0.5,0.0,0.02
2025-08-09T17:01:09.464207,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.026857360806966414,0.5,0.0,3,0,1.6724491333333333,0.0,3.2327272727272724,0.5,0.0,0.02
2025-08-09T17:01:51.239819,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.028040584316553003,0.5,0.0,4,0,2.3687148,0.0,3.650909090909091,0.5,0.0,0.02
2025-08-09T17:05:16.298382,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.02890062493990341,0.5,0.0,0,0,0.0007465000000000001,0.0,3.28,0.5,0.0,0.02
2025-08-09T17:05:28.914269,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.029182741172650514,0.5,0.0,0,0,0.21103463333333333,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-09T17:08:17.705984,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.011468355711718042,0.5,0.0,0,0,0.00043395,0.0,3.28,0.5,0.0,0.02
2025-08-09T17:08:34.797189,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.020044026644176698,0.5,0.0,0,0,0.28531481666666664,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-09T17:08:52.905183,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.2462038623597319,0.5,0.0,1,0,0.5871073166666666,0.0,3.096363636363636,0.5,0.0,0.02
2025-08-09T17:09:20.229262,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.023656924603186177,0.5,0.0,2,0,1.04252095,0.0,3.414545454545454,0.5,0.0,0.02
2025-08-09T17:48:28.230228,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.0232374285762488,0.5,0.0,0,0,0.0007675666666666667,0.0,3.28,0.5,0.0,0.02
2025-08-09T19:48:23.121785,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.02276180356853666,0.5,0.0,0,0,0.00075705,0.0,3.28,0.5,0.0,0.02
2025-08-12T13:49:16.413157,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.02366527939708215,0.5,0.0,0,0,0.0007756499999999999,0.0,3.28,0.5,0.0,0.02
2025-08-12T13:49:40.257426,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.027162023880382857,0.5,0.0,0,0,0.39821448333333337,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-12T13:50:56.678069,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.009638676802034932,0.5,0.0,0,0,0.00044564999999999996,0.0,3.28,0.5,0.0,0.02
2025-08-12T13:51:16.342627,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.008517216977942834,0.5,0.0,0,0,0.32822301666666664,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-12T14:00:04.674056,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.007339600050078356,0.5,0.0,0,0,0.0004895666666666667,0.0,3.28,0.5,0.0,0.02
2025-08-12T14:00:22.664969,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.006105823768601691,0.5,0.0,0,0,0.30046065,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-12T14:01:43.668866,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.004701067318323253,0.5,0.0,0,0,0.0007470166666666666,0.0,3.28,0.5,0.0,0.02
2025-08-12T14:01:57.771664,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.0029041907933584857,0.5,0.0,0,0,0.23577260000000003,0.0,3.1781818181818178,0.5,0.0,0.02
2025-08-12T14:02:42.697104,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.20763456808733563,0.5,0.0,1,0,0.9845877833333333,0.0,3.096363636363636,0.5,0.0,0.02
2025-08-12T14:03:26.483939,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.01492671089255791,0.5,0.0,2,0,1.71436765,0.0,3.414545454545454,0.5,0.0,0.02
2025-08-12T14:03:53.070278,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.016708015767968806,0.5,0.0,0,1,2.157458533333333,0.0,3.2327272727272724,0.5,0.0,0.02
2025-08-12T14:07:24.496185,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.018533122930894447,0.5,0.0,1,0,5.681228666666667,0.0,3.650909090909091,0.5,0.0,0.02
2025-08-12T14:07:56.604677,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.02039185815083186,0.5,0.0,0,1,6.216355366666666,0.0,3.269090909090909,0.5,0.0,0.02
2025-08-12T14:08:13.798524,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.21774445793363295,0.5,0.0,1,0,6.502939283333333,0.0,3.187272727272727,0.5,0.0,0.02
2025-08-12T14:08:59.475268,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.011774780015310397,0.5,0.0,2,0,7.264212,0.0,3.5054545454545454,0.5,0.0,0.02
2025-08-12T14:09:36.757454,Teri2,CMP511,1,AppMode.QUIZ,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.08314166851870909,0.5,0.0,0,1,7.885583433333333,0.0,3.3236363636363633,0.5,0.0,0.02
2025-08-12T14:10:08.732791,Teri2,CMP511,1,AppMode.QUIZ,maintained_high,PersistenceLevel.ENHANCED_PERSISTENCE,-0.02189887403087409,0.5,0.0,1,0,8.418509716666668,0.0,3.7418181818181817,0.5,0.0,0.02
2025-08-12T14:10:41.391304,Teri2,CMP511,1,AppMode.QUIZ,maintained_high,PersistenceLevel.ENHANCED_PERSISTENCE,0.21486656621218442,0.5,0.0,0,1,8.962818116666666,0.0,3.36,0.5,0.0,0.02
2025-08-12T15:11:07.883083,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,-0.009575457142907369,0.5,0.0,0,0,0.00042385,0.0,3.28,0.5,0.0,0.02
2025-08-12T15:12:58.778321,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.13707806292035069,0.5,0.0,0,0,1.8455565666666667,0.0,4.279999999999999,0.5,0.0,0.02
2025-08-12T15:14:18.151978,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.018986290355203564,0.5,0.0,0,0,3.1684586666666665,0.0,4.279999999999999,0.5,0.0,0.02
2025-08-12T15:15:11.156848,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.02715652706511658,0.5,0.0,0,0,4.0518700999999995,0.0,3.28,0.5,0.0,0.02
2025-08-12T15:16:57.909673,Teri2,CMP511,1,AppMode.TUTOR,motivation_plateau,PersistenceLevel.MAINTAINS_PERSISTENCE,0.10308095915279583,0.5,0.0,0,0,5.83099265,0.0,4.279999999999999,0.5,0.0,0.02
