timestamp,username,course,mode,motivation_state,persistence_level,affective_score,performance_score,session_completion_rate,consecutive_correct,consecutive_incorrect,time_on_task,help_seeking_frequency,cognitive_load,zpd_score,motivation_score,fatigue_level,session_context
2025-08-29T12:44:08.401017,User1,PSY555,unknown,maintained_high,enhanced_persistence,0.011227491514843127,0.5,0.0,0,1,6.539019083333333,0.0,3.36,0.5,0.0,0.0,"{""question_number"": 11, ""interaction_count"": 11, ""current_accuracy"": 4}"
2025-08-29T12:44:43.614679,User1,PSY555,unknown,motivation_plateau,maintains_persistence,-0.007866270763969422,0.5,0.0,0,0,0.0004307,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-08-29T12:45:32.401327,User1,PSY555,tutor,motivation_plateau,maintains_persistence,0.0059131090469130305,0.5,0.0,0,0,0.81101325,0.0,3.3699999999999997,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-08-29T16:56:39.786747,User1,PSY555,unknown,motivation_plateau,maintains_persistence,0.004091533760426073,0.5,0.0,0,0,0.00044095,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-08-29T16:57:11.798391,User1,PSY555,unknown,motivation_plateau,maintains_persistence,0.052119862530200955,0.5,0.0,0,0,0.5339532166666667,0.0,3.1849999999999996,0.5,0.0,0.0,"{""question_number"": 1, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-08-29T16:57:36.287885,User1,PSY555,unknown,motivation_plateau,maintains_persistence,0.2152388580870731,0.5,0.0,1,0,0.9421422166666668,0.0,3.11,0.5,0.0,0.0,"{""question_number"": 2, ""interaction_count"": 2, ""current_accuracy"": 1}"
2025-08-29T16:58:01.816567,User1,PSY555,unknown,motivation_plateau,maintains_persistence,0.0215597674128515,0.5,0.0,2,0,1.3676194666666668,0.0,3.4349999999999996,0.5,0.0,0.0,"{""question_number"": 3, ""interaction_count"": 3, ""current_accuracy"": 2}"
2025-08-29T16:59:00.666449,User1,PSY555,unknown,motivation_plateau,maintains_persistence,0.023913850466997174,0.5,0.0,3,0,2.3484432333333336,0.0,3.26,0.5,0.0,0.0,"{""question_number"": 4, ""interaction_count"": 4, ""current_accuracy"": 3}"
2025-08-29T17:01:30.701940,User1,PSY555,unknown,motivation_plateau,maintains_persistence,0.1239253383520325,0.5,0.0,0,1,4.849034616666667,0.0,3.6849999999999996,0.5,0.0,0.0,"{""question_number"": 5, ""interaction_count"": 5, ""current_accuracy"": 3}"
2025-08-29T17:01:55.827303,User1,PSY555,unknown,motivation_plateau,maintains_persistence,0.03494061414793242,0.5,0.0,1,0,5.267786266666667,0.0,3.3099999999999996,0.5,0.0,0.0,"{""question_number"": 6, ""interaction_count"": 6, ""current_accuracy"": 4}"
2025-08-29T17:02:44.826485,User1,PSY555,unknown,motivation_plateau,maintains_persistence,0.24356627427735095,0.5,0.0,2,0,6.084443133333334,0.0,3.235,0.5,0.0,0.0,"{""question_number"": 7, ""interaction_count"": 7, ""current_accuracy"": 5}"
2025-08-29T17:03:05.403436,User1,PSY555,unknown,maintained_high,enhanced_persistence,0.03583246757257316,0.5,0.0,3,0,6.4273940000000005,0.0,3.5599999999999996,0.5,0.0,0.0,"{""question_number"": 8, ""interaction_count"": 8, ""current_accuracy"": 6}"
2025-08-29T17:09:49.597172,User3,PSY555,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.00043393333333333333,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-08-29T17:10:40.205272,User3,PSY555,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.8439258666666666,0.0,3.2266666666666666,0.5,0.0,0.0,"{""question_number"": 1, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-08-29T17:11:07.124165,User3,PSY555,unknown,cold_start,maintains_persistence,0.21,0.5,0.0,1,0,1.29257315,0.0,3.1933333333333334,0.5,0.0,0.0,"{""question_number"": 2, ""interaction_count"": 2, ""current_accuracy"": 1}"
2025-08-29T17:12:00.226872,User3,PSY555,unknown,cold_start,enhanced_persistence,0.027999999999999997,0.5,0.0,2,0,2.177614183333333,0.0,3.5599999999999996,0.5,0.0,0.0,"{""question_number"": 3, ""interaction_count"": 3, ""current_accuracy"": 2}"
2025-08-29T17:12:50.666724,User3,CMP511,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.0004311,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-08-29T17:15:17.389307,User3,CMP511,tutor,cold_start,maintains_persistence,0.06972222222222223,0.5,0.0,0,0,2.4426054833333333,0.0,4.279999999999999,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-08-29T17:16:43.563620,User3,CMP511,tutor,cold_start,maintains_persistence,0.3139444444444444,0.5,0.0,0,0,3.8788320166666663,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 3, ""current_accuracy"": 0}"
2025-08-29T17:17:53.927695,User3,CMP511,unknown,cold_start,maintains_persistence,0.05115555555555556,0.5,0.0,0,0,0.00043351666666666664,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-09-01T11:55:52.312290,Teri123,PSY555,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.00046528333333333336,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-09-01T11:56:17.206057,Teri123,PSY555,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.4154266,0.0,3.1781818181818178,0.5,0.0,0.0,"{""question_number"": 1, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-09-01T11:56:43.299950,Teri123,PSY555,unknown,cold_start,maintains_persistence,-0.24000000000000005,0.5,0.0,1,0,0.8502979666666667,0.0,3.096363636363636,0.5,0.0,0.0,"{""question_number"": 2, ""interaction_count"": 2, ""current_accuracy"": 1}"
2025-09-01T11:57:21.806785,Teri123,PSY555,unknown,cold_start,maintains_persistence,-0.03200000000000001,0.5,0.0,2,0,1.4921002166666668,0.0,3.414545454545454,0.5,0.0,0.0,"{""question_number"": 3, ""interaction_count"": 3, ""current_accuracy"": 2}"
2025-09-01T13:19:27.627980,Teri999,PSY555,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.0007492833333333333,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-09-01T13:19:42.192996,Teri999,PSY555,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.24352300000000002,0.0,3.1781818181818178,0.5,0.0,0.0,"{""question_number"": 1, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-09-01T13:19:58.919694,Teri999,PSY555,unknown,cold_start,maintains_persistence,0.21,0.5,0.0,1,0,0.52228695,0.0,3.096363636363636,0.5,0.0,0.0,"{""question_number"": 2, ""interaction_count"": 2, ""current_accuracy"": 1}"
2025-09-01T13:20:31.861684,Teri999,PSY555,unknown,cold_start,maintains_persistence,0.027999999999999997,0.5,0.0,2,0,1.0713378666666666,0.0,3.414545454545454,0.5,0.0,0.0,"{""question_number"": 3, ""interaction_count"": 3, ""current_accuracy"": 2}"
2025-09-01T13:21:21.140945,Teri999,CMP511,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.0004352,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-09-01T13:22:01.423621,Teri999,CMP511,tutor,cold_start,maintains_persistence,0.1475,0.5,0.0,0,0,0.6690176666666667,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-09-13T17:13:15.810610,Teri2,CMP511,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.0007393,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-09-13T17:13:28.936077,Teri2,CMP511,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.21952403333333334,0.0,3.1885714285714286,0.5,0.0,0.0,"{""question_number"": 1, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-09-13T17:14:11.481695,Teri2,CMP511,unknown,cold_start,maintains_persistence,0.21,0.5,0.0,1,0,0.9286173833333333,0.0,3.117142857142857,0.5,0.0,0.0,"{""question_number"": 2, ""interaction_count"": 2, ""current_accuracy"": 1}"
2025-09-13T17:14:37.710162,Teri2,CMP511,unknown,cold_start,maintains_persistence,0.027999999999999997,0.5,0.0,2,0,1.3657537,0.0,3.4457142857142857,0.5,0.0,0.0,"{""question_number"": 3, ""interaction_count"": 3, ""current_accuracy"": 2}"
2025-09-13T17:15:31.533605,Teri2,CMP511,unknown,motivation_plateau,maintains_persistence,0.14379999999999998,0.5,0.0,0,1,2.2628109333333333,0.0,3.274285714285714,0.5,0.0,0.0,"{""question_number"": 4, ""interaction_count"": 4, ""current_accuracy"": 2}"
2025-09-13T19:01:26.297786,test123,PSY555,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.00043211666666666666,0.0,3.3,0.5,0.0,0.0,"{""question_number"": 0, ""interaction_count"": 0, ""current_accuracy"": 0}"
2025-09-13T19:01:46.286717,test123,PSY555,unknown,cold_start,maintains_persistence,0.0,0.5,0.0,0,0,0.3335996,0.0,3.173333333333333,0.5,0.0,0.0,"{""question_number"": 1, ""interaction_count"": 1, ""current_accuracy"": 0}"
2025-09-13T19:02:21.497105,test123,PSY555,unknown,cold_start,maintains_persistence,-0.24000000000000005,0.5,0.0,0,1,0.9204315166666667,0.0,3.0866666666666664,0.5,0.0,0.0,"{""question_number"": 2, ""interaction_count"": 2, ""current_accuracy"": 0}"
2025-09-13T19:03:00.075909,test123,PSY555,unknown,cold_start,maintains_persistence,-0.03200000000000001,0.5,0.0,1,0,1.5633909000000001,0.0,3.4,0.5,0.0,0.0,"{""question_number"": 3, ""interaction_count"": 3, ""current_accuracy"": 1}"
2025-09-13T19:03:51.342300,test123,PSY555,unknown,motivation_plateau,maintains_persistence,0.0978,0.5,0.0,0,1,2.41786055,0.0,3.213333333333333,0.5,0.0,0.0,"{""question_number"": 4, ""interaction_count"": 4, ""current_accuracy"": 1}"
2025-09-13T19:05:57.309400,test123,PSY555,unknown,motivation_plateau,maintains_persistence,0.06991015384615384,0.5,0.0,1,0,4.5173059,0.0,3.6266666666666665,0.5,0.0,0.0,"{""question_number"": 5, ""interaction_count"": 5, ""current_accuracy"": 2}"
2025-09-13T19:06:26.363270,test123,PSY555,unknown,motivation_plateau,maintains_persistence,0.0816568123076923,0.5,0.0,2,0,5.001541433333333,0.0,3.2399999999999998,0.5,0.0,0.0,"{""question_number"": 6, ""interaction_count"": 6, ""current_accuracy"": 3}"
2025-09-13T19:06:57.691972,test123,PSY555,unknown,motivation_plateau,maintains_persistence,0.20818935729230767,0.5,0.0,3,0,5.523669683333334,0.0,3.1533333333333333,0.5,0.0,0.0,"{""question_number"": 7, ""interaction_count"": 7, ""current_accuracy"": 4}"
2025-09-13T19:07:22.516975,test123,PSY555,unknown,motivation_plateau,maintains_persistence,0.034044505875692306,0.5,0.0,4,0,5.93743745,0.0,3.4666666666666663,0.5,0.0,0.0,"{""question_number"": 8, ""interaction_count"": 8, ""current_accuracy"": 5}"
2025-09-13T19:08:02.813692,test123,PSY555,unknown,motivation_plateau,maintains_persistence,0.0693280663457477,0.5,0.0,0,1,6.609048233333334,0.0,3.28,0.5,0.0,0.0,"{""question_number"": 9, ""interaction_count"": 9, ""current_accuracy"": 5}"
2025-09-13T19:09:48.276800,test123,PSY555,unknown,motivation_plateau,maintains_persistence,0.02205031165340751,0.5,0.0,1,0,8.3667696,0.0,3.6933333333333334,0.5,0.0,0.0,"{""question_number"": 10, ""interaction_count"": 10, ""current_accuracy"": 6}"
2025-09-13T19:10:42.570849,test123,PSY555,unknown,motivation_plateau,maintains_persistence,0.0332215242779878,0.5,0.0,2,0,9.271661066666667,0.0,3.3066666666666666,0.5,0.0,0.0,"{""question_number"": 11, ""interaction_count"": 11, ""current_accuracy"": 7}"
2025-09-13T19:14:13.217390,test123,PSY555,unknown,motivation_plateau,maintains_persistence,-0.2106532987643886,0.5,0.0,3,0,12.782436866666666,0.0,3.2199999999999998,0.5,0.0,0.0,"{""question_number"": 12, ""interaction_count"": 12, ""current_accuracy"": 8}"
